timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
1418236261198944,7,51.759725,-1.265660,62.346258,2.860156,2.590150,6.149699,5735737.765888,619695.511378,-62.346258,30U
1418236261398944,7,51.759719,-1.265652,62.366626,2.842819,2.589951,6.130766,5735737.107008,619696.066698,-62.366626,30U
1418236261598944,7,51.759714,-1.265644,62.280124,2.839497,2.589997,6.127473,5735736.535009,619696.626739,-62.280124,30U
1418236261798944,7,51.759708,-1.265636,62.387199,2.843647,2.590053,6.132096,5735735.849353,619697.210026,-62.387199,30U
1418236261998943,7,51.759703,-1.265627,62.202015,2.864090,2.590380,6.154643,5735735.336157,619697.823712,-62.202015,30U
1418236262198943,7,51.759701,-1.265618,61.612730,2.862161,2.590407,6.152529,5735735.115924,619698.479791,-61.612730,30U
1418236262398943,7,51.759695,-1.265609,61.660944,2.841781,2.590238,6.130344,5735734.480623,619699.112772,-61.660944,30U
1418236262598943,7,51.759689,-1.265600,61.738252,2.842119,2.590412,6.130742,5735733.841491,619699.757194,-61.738252,30U
1418236262798943,7,51.759685,-1.265590,61.618550,2.832001,2.590218,6.119758,5735733.389395,619700.439241,-61.618550,30U
1418236262998942,7,51.759680,-1.265581,61.554923,2.900771,2.591111,6.195343,5735732.878582,619701.108608,-61.554923,30U
1418236263198942,6,51.759659,-1.265573,64.288980,4.913615,2.621972,8.692215,5735730.535701,619701.673030,-64.288980,30U
1418236263398942,6,51.759654,-1.265564,64.269616,4.913342,2.622014,8.691989,5735729.960591,619702.363416,-64.269616,30U
1418236263598942,6,51.759648,-1.265554,64.266208,4.913178,2.622104,8.691993,5735729.387929,619703.032450,-64.266208,30U
1418236263798942,6,51.759643,-1.265544,64.252466,4.912963,2.622048,8.692415,5735728.801178,619703.718620,-64.252466,30U
1418236263998942,6,51.759638,-1.265536,64.177922,4.912967,2.622045,8.693485,5735728.223254,619704.340553,-64.177922,30U
1418236264198941,6,51.759632,-1.265526,64.138615,4.912798,2.622118,8.693569,5735727.588023,619704.987658,-64.138615,30U
1418236264398941,6,51.759626,-1.265517,64.132773,4.912518,2.622119,8.693324,5735726.914078,619705.661698,-64.132773,30U
1418236264598941,6,51.759619,-1.265507,64.231573,4.912186,2.622071,8.692951,5735726.206826,619706.345785,-64.231573,30U
1418236264798941,6,51.759613,-1.265498,64.261739,4.912063,2.622153,8.693061,5735725.506297,619707.023610,-64.261739,30U
1418236264998941,6,51.759606,-1.265488,64.237706,4.911459,2.621940,8.691728,5735724.738735,619707.691922,-64.237706,30U
1418236265198940,6,51.759599,-1.265478,64.247234,4.911274,2.622066,8.691907,5735723.975274,619708.396881,-64.247234,30U
1418236265398940,6,51.759592,-1.265468,64.207693,4.911131,2.622234,8.692252,5735723.220205,619709.089111,-64.207693,30U
1418236265598940,6,51.759584,-1.265459,64.138159,4.910953,2.622216,8.692174,5735722.427935,619709.794464,-64.138159,30U
1418236265798940,6,51.759577,-1.265448,64.185814,4.910925,2.622328,8.692998,5735721.586237,619710.567953,-64.185814,30U
1418236265998940,6,51.759569,-1.265437,64.276041,4.910919,2.622445,8.693673,5735720.735655,619711.315746,-64.276041,30U
1418236266198939,6,51.759561,-1.265427,64.286656,4.910681,2.622480,8.693431,5735719.869679,619712.066885,-64.286656,30U
1418236266398939,6,51.759552,-1.265416,64.288900,4.910377,2.622437,8.693183,5735718.954390,619712.833450,-64.288900,30U
1418236266598939,7,51.759544,-1.265405,64.290896,4.910039,2.622362,8.692869,5735718.023236,619713.615436,-64.290896,30U
1418236266798939,7,51.759535,-1.265394,64.271879,4.909855,2.622477,8.693090,5735717.068223,619714.395220,-64.271879,30U
1418236266998939,7,51.759527,-1.265383,64.291081,4.909624,2.622524,8.692942,5735716.122716,619715.187540,-64.291081,30U
1418236267198938,6,51.759518,-1.265372,64.232254,4.909363,2.622505,8.692760,5735715.176473,619715.969842,-64.232254,30U
1418236267398938,7,51.759506,-1.265361,64.703297,4.544555,2.616010,8.209769,5735713.891592,619716.743982,-64.703297,30U
1418236267598938,7,51.759502,-1.265348,63.770826,3.181796,2.595967,6.516118,5735713.504628,619717.608678,-63.770826,30U
1418236267798938,7,51.759502,-1.265335,62.289735,2.881217,2.592459,6.176093,5735713.500667,619718.507181,-62.289735,30U
1418236267998938,7,51.759494,-1.265323,62.162522,2.835962,2.592074,6.126427,5735712.594924,619719.356505,-62.162522,30U
1418236268198937,7,51.759484,-1.265312,62.340527,2.826885,2.592067,6.116577,5735711.481921,619720.205809,-62.340527,30U
1418236268398937,7,51.759477,-1.265299,61.933957,2.825388,2.592118,6.114767,5735710.750878,619721.112676,-61.933957,30U
1418236268598937,7,51.759468,-1.265286,61.870444,2.825571,2.592165,6.115172,5735709.782303,619722.009111,-61.870444,30U
1418236268798937,7,51.759460,-1.265273,61.707276,2.818609,2.592160,6.107558,5735708.915480,619722.920348,-61.707276,30U
1418236268998937,7,51.759451,-1.265260,61.694021,2.814945,2.592208,6.103712,5735707.913153,619723.848444,-61.694021,30U
1418236269198936,7,51.759441,-1.265247,61.768669,2.814880,2.592283,6.103719,5735706.847280,619724.772783,-61.768669,30U
1418236269398936,7,51.759432,-1.265234,61.757184,2.812084,2.592331,6.100847,5735705.800701,619725.717032,-61.757184,30U
1418236269598936,7,51.759423,-1.265220,61.633133,2.808525,2.592447,6.097395,5735704.827693,619726.672369,-61.633133,30U
1418236269798936,7,51.759412,-1.265207,61.797243,2.807951,2.592376,6.096615,5735703.640494,619727.637877,-61.797243,30U
1418236269998936,7,51.759403,-1.265193,61.677173,2.807191,2.592473,6.095871,5735702.655870,619728.617611,-61.677173,30U
1418236270198936,7,51.759393,-1.265179,61.615150,2.805978,2.592546,6.094638,5735701.618975,619729.596456,-61.615150,30U
1418236270398935,7,51.759384,-1.265165,61.493333,2.804014,2.592562,6.092565,5735700.649683,619730.594499,-61.493333,30U
1418236270598935,7,51.759373,-1.265151,61.679481,2.815398,2.592761,6.105213,5735699.474990,619731.587524,-61.679481,30U
1418236270798935,7,51.759364,-1.265137,61.602963,2.949813,2.594317,6.253871,5735698.456111,619732.573169,-61.602963,30U
1418236270998935,7,51.759366,-1.265121,59.656628,2.949718,2.594362,6.253972,5735698.658981,619733.665365,-59.656628,30U
1418236271198935,6,51.759329,-1.265111,64.149771,4.905415,2.623181,8.694729,5735694.632022,619734.463505,-64.149771,30U
1418236271398934,6,51.759319,-1.265097,64.159770,4.905005,2.623111,8.693870,5735693.536215,619735.472108,-64.159770,30U
1418236271598934,6,51.759309,-1.265082,64.176831,4.904832,2.623137,8.693937,5735692.448921,619736.478413,-64.176831,30U
1418236271798934,6,51.759299,-1.265068,64.183506,4.904731,2.623224,8.694422,5735691.348791,619737.498965,-64.183506,30U
1418236271998934,6,51.759289,-1.265054,64.213422,4.904443,2.623261,8.694255,5735690.250232,619738.525833,-64.213422,30U
1418236272198934,6,51.759279,-1.265039,64.172196,4.904242,2.623303,8.694336,5735689.146362,619739.531757,-64.172196,30U
1418236272398933,6,51.759269,-1.265025,64.162780,4.904146,2.623363,8.694771,5735688.050349,619740.533310,-64.162780,30U
1418236272598933,7,51.759259,-1.265011,64.139970,4.903893,2.623411,8.694592,5735686.948604,619741.523942,-64.139970,30U
1418236272798933,7,51.759249,-1.264997,64.150333,4.903735,2.623456,8.694780,5735685.846978,619742.537177,-64.150333,30U
1418236272998933,8,51.759239,-1.264983,64.151696,4.903572,2.623520,8.694950,5735684.770383,619743.545016,-64.151696,30U
1418236273198933,8,51.759231,-1.264968,63.783690,4.539392,2.617168,8.211521,5735683.943014,619744.562753,-63.783690,30U
1418236273398932,8,51.759221,-1.264954,63.805394,4.539225,2.617198,8.211535,5735682.861783,619745.564503,-63.805394,30U
1418236273598932,8,51.759213,-1.264940,63.545908,4.093501,2.610143,7.634372,5735681.961066,619746.568988,-63.545908,30U
1418236273798932,8,51.759206,-1.264925,63.026943,2.888052,2.594614,6.186264,5735681.283081,619747.586836,-63.026943,30U
1418236273998932,8,51.759197,-1.264912,63.066285,2.885373,2.594614,6.183405,5735680.219768,619748.565528,-63.066285,30U
1418236274198932,8,51.759191,-1.264897,62.362674,2.876862,2.594650,6.174100,5735679.659958,619749.561349,-62.362674,30U
1418236274398931,8,51.759184,-1.264884,61.905394,2.876859,2.594731,6.174255,5735678.893561,619750.534824,-61.905394,30U
1418236274598931,8,51.759173,-1.264870,62.191360,2.878456,2.594794,6.176052,5735677.677332,619751.483538,-62.191360,30U
1418236274798931,8,51.759164,-1.264857,62.238341,2.895674,2.595031,6.195267,5735676.653796,619752.393925,-62.238341,30U
1418236274998931,8,51.759158,-1.264844,61.833425,2.909149,2.595299,6.210424,5735675.971534,619753.322710,-61.833425,30U
1418236275198931,7,51.759136,-1.264833,64.092389,4.901305,2.623942,8.695769,5735673.557647,619754.172331,-64.092389,30U
1418236275398930,7,51.759127,-1.264820,64.155050,4.901114,2.623996,8.695986,5735672.595386,619755.087801,-64.155050,30U
1418236275598930,7,51.759118,-1.264807,64.140994,4.900760,2.623939,8.695245,5735671.692566,619755.984017,-64.140994,30U
1418236275798930,7,51.759110,-1.264794,64.139794,4.900595,2.623921,8.695582,5735670.742454,619756.935780,-64.139794,30U
1418236275998930,7,51.759101,-1.264781,64.125964,4.900533,2.624033,8.696079,5735669.803680,619757.843395,-64.125964,30U
1418236276198930,7,51.759093,-1.264769,64.058194,4.900237,2.624058,8.695828,5735668.922469,619758.706425,-64.058194,30U
1418236276398930,7,51.759084,-1.264756,64.080999,4.899960,2.624039,8.695715,5735667.963626,619759.619981,-64.080999,30U
1418236276598929,7,51.759075,-1.264742,64.116254,4.899785,2.624049,8.695994,5735666.986059,619760.562427,-64.116254,30U
1418236276798929,7,51.759067,-1.264729,64.091404,4.899544,2.624091,8.695638,5735666.063983,619761.497648,-64.091404,30U
1418236276998929,7,51.759058,-1.264716,64.076922,4.899381,2.624111,8.695754,5735665.096489,619762.455590,-64.076922,30U
1418236277198929,7,51.759049,-1.264702,64.066385,4.899204,2.624215,8.696168,5735664.138414,619763.421923,-64.066385,30U
1418236277398929,7,51.759040,-1.264688,64.084531,4.898994,2.624318,8.696212,5735663.188628,619764.410623,-64.084531,30U
1418236277598928,7,51.759031,-1.264674,64.105150,4.898703,2.624273,8.696135,5735662.218635,619765.422068,-64.105150,30U
1418236277798928,7,51.759022,-1.264659,64.118857,4.898569,2.624362,8.696353,5735661.224403,619766.458149,-64.118857,30U
1418236277998928,7,51.759013,-1.264644,64.126259,4.898355,2.624391,8.696384,5735660.244190,619767.494797,-64.126259,30U
1418236278198928,7,51.759004,-1.264629,64.153535,4.898096,2.624391,8.696242,5735659.222562,619768.550729,-64.153535,30U
1418236278398928,7,51.758994,-1.264614,64.133266,4.897961,2.624386,8.696432,5735658.201501,619769.639592,-64.133266,30U
1418236278598927,7,51.758985,-1.264598,64.135624,4.897743,2.624469,8.696524,5735657.167390,619770.736197,-64.135624,30U
1418236278798927,8,51.758975,-1.264583,64.142800,4.897620,2.624537,8.696661,5735656.109422,619771.861788,-64.142800,30U
1418236278998927,8,51.758965,-1.264567,64.142785,4.897351,2.624514,8.696599,5735655.023172,619772.987206,-64.142785,30U
1418236279198927,8,51.758955,-1.264550,64.089422,4.897182,2.624579,8.696695,5735653.948988,619774.128123,-64.089422,30U
1418236279398927,8,51.758949,-1.264534,63.411679,4.534025,2.618504,8.213812,5735653.307779,619775.306025,-63.411679,30U
1418236279598926,8,51.758943,-1.264517,62.691427,4.087928,2.611642,7.634490,5735652.655759,619776.477585,-62.691427,30U
1418236279798926,8,51.758938,-1.264500,61.814134,2.883730,2.596623,6.184249,5735652.118342,619777.650104,-61.814134,30U
1418236279998926,8,51.758929,-1.264484,61.555141,2.883040,2.596650,6.183636,5735651.142472,619778.806543,-61.555141,30U
1418236280198926,8,51.758918,-1.264468,61.736697,2.882972,2.596710,6.183633,5735649.903985,619779.938168,-61.736697,30U
1418236280398926,8,51.758911,-1.264460,62.182429,3.093546,2.735960,6.134807,5735649.238283,619780.509672,-62.182429,30U
1418236280598925,8,51.758910,-1.264454,62.781817,2.803944,2.590904,6.092310,5735649.140460,619780.917764,-62.781817,30U
1418236280798925,8,51.758894,-1.264439,63.906389,2.799437,2.590941,6.087200,5735647.316190,619782.008039,-63.906389,30U
1418236280998925,7,51.758860,-1.264427,67.975624,4.918610,2.618543,8.763413,5735643.594115,619782.930868,-67.975624,30U
1418236281198925,7,51.758850,-1.264411,67.958027,4.918429,2.618574,8.763482,5735642.492942,619784.032266,-67.958027,30U
1418236281398925,7,51.758840,-1.264396,67.979970,4.918334,2.618637,8.764046,5735641.387549,619785.117748,-67.979970,30U
1418236281598924,7,51.758830,-1.264380,67.971464,4.918219,2.618779,8.764197,5735640.303078,619786.211643,-67.971464,30U
1418236281798924,7,51.758820,-1.264365,68.003671,4.918092,2.618859,8.764655,5735639.208253,619787.286919,-68.003671,30U
1418236281998924,7,51.758810,-1.264350,67.965126,4.918269,2.618976,8.766409,5735638.113017,619788.352134,-67.965126,30U
1418236282198924,6,51.758804,-1.264333,69.546334,5.026761,2.639927,9.306802,5735637.551353,619789.554452,-69.546334,30U
1418236282398924,7,51.758790,-1.264321,68.005802,4.923033,2.620061,8.793427,5735635.944087,619790.432359,-68.005802,30U
1418236282598924,7,51.758785,-1.264304,69.525961,5.026343,2.640152,9.308356,5735635.377587,619791.604601,-69.525961,30U
1418236282798923,8,51.758775,-1.264290,69.493112,5.026037,2.640176,9.308655,5735634.307345,619792.604474,-69.493112,30U
1418236282998923,8,51.758765,-1.264276,69.466813,5.025752,2.640167,9.308844,5735633.231909,619793.601510,-69.466813,30U
1418236283198923,7,51.758753,-1.264243,63.906810,4.896222,2.625950,8.713203,5735631.969045,619795.879958,-63.906810,30U
1418236283398923,8,51.758740,-1.264230,64.557641,4.531359,2.619503,8.218227,5735630.532052,619796.837060,-64.557641,30U
1418236283598923,7,51.758735,-1.264234,69.526665,5.024878,2.640299,9.309776,5735629.988765,619796.551998,-69.526665,30U
1418236283798922,7,51.758725,-1.264220,69.540235,5.024672,2.640408,9.310434,5735628.907681,619797.523590,-69.540235,30U
1418236283998922,7,51.758715,-1.264207,69.575013,5.024326,2.640500,9.310969,5735627.828684,619798.486417,-69.575013,30U
1418236284198922,7,51.758705,-1.264193,69.528640,5.024073,2.640520,9.311461,5735626.733223,619799.463972,-69.528640,30U
1418236284398922,6,51.758695,-1.264179,69.553295,5.023814,2.640576,9.311788,5735625.619711,619800.433656,-69.553295,30U
1418236284598922,6,51.758685,-1.264166,69.521741,5.023512,2.640631,9.312251,5735624.518802,619801.400363,-69.521741,30U
1418236284798921,7,51.758675,-1.264152,69.529147,5.023300,2.640683,9.312517,5735623.437231,619802.369104,-69.529147,30U
1418236284998921,7,51.758665,-1.264138,69.483902,5.023003,2.640709,9.312892,5735622.314310,619803.334292,-69.483902,30U
1418236285198921,7,51.758655,-1.264125,69.528469,5.023006,2.640851,9.314176,5735621.215458,619804.286630,-69.528469,30U
1418236285398921,7,51.758644,-1.264112,69.509168,5.023365,2.640940,9.314667,5735620.075753,619805.212428,-69.509168,30U
1418236285598921,7,51.758634,-1.264099,69.448808,5.023242,2.640973,9.315122,5735619.005315,619806.162231,-69.448808,30U
1418236285798920,7,51.758624,-1.264086,69.500272,5.023671,2.641250,9.317035,5735617.869044,619807.053946,-69.500272,30U
1418236285998920,6,51.758613,-1.264073,69.555643,5.023417,2.641888,9.317847,5735616.731974,619807.963608,-69.555643,30U
1418236286198920,6,51.758608,-1.264067,69.477066,5.023281,2.641917,9.318065,5735616.181617,619808.398693,-69.477066,30U
1418236286398920,7,51.758593,-1.264049,69.329112,5.030248,2.652932,9.343860,5735614.548365,619809.677434,-69.329112,30U
1418236286598920,7,51.758581,-1.264018,63.650518,4.998322,2.658127,9.231670,5735613.187873,619811.849155,-63.650518,30U
1418236286798919,7,51.758571,-1.264006,63.561210,4.997301,2.657338,9.229778,5735612.080728,619812.743995,-63.561210,30U
1418236286998919,7,51.758560,-1.263993,63.526084,4.996066,2.655948,9.226293,5735610.902572,619813.641925,-63.526084,30U
1418236287198919,7,51.758551,-1.263980,63.994210,4.901114,2.633085,8.737875,5735609.893099,619814.576819,-63.994210,30U
1418236287398919,6,51.758548,-1.263965,62.662327,10.730618,3.026509,17.363760,5735609.609165,619815.592215,-62.662327,30U
1418236287598919,7,51.758531,-1.263954,63.821388,4.925847,2.633516,8.771357,5735607.742153,619816.379562,-63.821388,30U
1418236287798918,7,51.758521,-1.263942,63.787506,4.913680,2.632486,8.754024,5735606.641702,619817.274967,-63.787506,30U
1418236287998918,7,51.758510,-1.263929,63.888228,4.910561,2.631731,8.748917,5735605.476436,619818.163396,-63.888228,30U
1418236288198918,7,51.758501,-1.263917,63.765474,4.910287,2.631778,8.748540,5735604.437983,619819.032467,-63.765474,30U
1418236288398918,7,51.758491,-1.263905,63.745871,4.912619,2.634139,8.754539,5735603.358675,619819.866321,-63.745871,30U
1418236288598918,6,51.758454,-1.263860,70.144636,20.134468,15.383910,42.557953,5735599.307735,619823.091413,-70.144636,30U
1418236288798918,6,51.758445,-1.263850,69.800970,20.112810,15.369538,42.508873,5735598.356159,619823.819400,-69.800970,30U
1418236288998917,6,51.758436,-1.263840,69.533042,20.096317,15.358212,42.470985,5735597.364919,619824.529036,-69.533042,30U
1418236289198917,6,51.758426,-1.263829,69.465885,20.082518,15.348571,42.435211,5735596.312734,619825.332989,-69.465885,30U
1418236289398917,7,51.758415,-1.263816,69.671944,20.065022,15.335225,42.395943,5735595.127949,619826.229259,-69.671944,30U
1418236289598917,6,51.758406,-1.263806,69.508357,20.058216,15.331734,42.382561,5735594.097562,619826.978104,-69.508357,30U
1418236289798917,7,51.758397,-1.263796,69.287208,20.045469,15.322011,42.351616,5735593.078328,619827.685733,-69.287208,30U
1418236289998916,7,51.758386,-1.263785,69.350967,20.032722,15.312916,42.318535,5735591.932203,619828.484592,-69.350967,30U
1418236290198916,7,51.758390,-1.263792,65.887460,12.258856,9.116107,25.496723,5735592.376682,619827.943356,-65.887460,30U
1418236290398916,7,51.758382,-1.263785,65.391239,12.255723,9.113924,25.489212,5735591.445029,619828.499078,-65.391239,30U
1418236290598916,7,51.758372,-1.263776,65.100818,12.254287,9.113826,25.482666,5735590.390443,619829.106966,-65.100818,30U
1418236290798916,7,51.758371,-1.263778,62.881759,6.597954,4.329206,12.849290,5735590.235440,619828.971261,-62.881759,30U
1418236290998915,7,51.758351,-1.263757,65.098862,5.042994,2.796846,9.104996,5735588.043734,619830.465143,-65.098862,30U
1418236291198915,7,51.758340,-1.263749,65.041832,5.037783,2.792309,9.092942,5735586.859800,619831.091706,-65.041832,30U
1418236291398915,8,51.758329,-1.263739,65.121488,5.036100,2.791015,9.089488,5735585.636776,619831.750686,-65.121488,30U
1418236291598915,8,51.758329,-1.263738,62.902162,4.649950,2.792901,8.561430,5735585.619722,619831.856266,-62.902162,30U
1418236291798915,8,51.758319,-1.263734,62.463489,4.649643,2.792755,8.560670,5735584.573358,619832.165633,-62.463489,30U
1418236291998914,8,51.758308,-1.263727,62.409662,4.649516,2.793370,8.561346,5735583.355734,619832.663881,-62.409662,30U
1418236292198914,7,51.758293,-1.263716,63.440936,5.026770,2.782854,9.067986,5735581.639375,619833.458337,-63.440936,30U
1418236292398914,6,51.758278,-1.263704,64.604331,5.037371,2.986951,9.398514,5735580.019395,619834.310613,-64.604331,30U
1418236292598914,7,51.758271,-1.263702,63.736488,5.035897,2.985852,9.395011,5735579.271588,619834.470693,-63.736488,30U
1418236292798914,6,51.758259,-1.263694,64.009604,5.028111,2.977542,9.378502,5735577.962638,619835.105033,-64.009604,30U
1418236292998913,7,51.758249,-1.263687,63.906194,5.027831,2.977552,9.376739,5735576.839314,619835.569136,-63.906194,30U
1418236293198913,6,51.758235,-1.263676,64.703556,5.021386,2.970627,9.363379,5735575.284016,619836.399789,-64.703556,30U
1418236293398913,6,51.758226,-1.263671,64.360856,5.014040,2.962827,9.346684,5735574.284120,619836.749635,-64.360856,30U
1418236293598913,6,51.758244,-1.263678,57.940480,2.689298,2.823824,3.968725,5735576.321994,619836.231563,-57.940480,30U
1418236293798913,6,51.758207,-1.263661,63.863833,5.005643,2.954146,9.328133,5735572.219119,619837.484583,-63.863833,30U
1418236293998912,6,51.758197,-1.263655,63.751820,5.002588,2.950980,9.321033,5735571.149137,619837.926667,-63.751820,30U
1418236294198912,5,51.758187,-1.263649,63.796746,5.002262,2.950996,9.320288,5735570.006397,619838.370478,-63.796746,30U
1418236294398912,5,51.758177,-1.263643,63.779590,4.999494,2.948157,9.313673,5735568.923327,619838.815844,-63.779590,30U
1418236294598912,5,51.758167,-1.263635,63.955818,4.994399,2.942797,9.302229,5735567.756154,619839.360977,-63.955818,30U
1418236294798912,5,51.758155,-1.263627,64.419317,4.991018,2.939227,9.295118,5735566.440154,619839.968765,-64.419317,30U
1418236294998912,5,51.758146,-1.263623,64.124100,4.989671,2.938191,9.291992,5735565.513454,619840.301394,-64.124100,30U
1418236295198911,5,51.758137,-1.263617,64.138761,4.985066,2.933424,9.281500,5735564.449341,619840.696961,-64.138761,30U
1418236295398911,5,51.758128,-1.263613,63.943683,4.985188,2.934075,9.280181,5735563.500958,619841.026862,-63.943683,30U
1418236295598911,5,51.758121,-1.263609,63.539245,4.982785,2.931596,9.274718,5735562.682254,619841.317629,-63.539245,30U
1418236295798911,5,51.758111,-1.263603,63.695094,4.978807,2.927277,9.266957,5735561.592839,619841.779178,-63.695094,30U
1418236295998911,5,51.758101,-1.263597,63.778821,4.972795,2.920938,9.253940,5735560.557524,619842.186796,-63.778821,30U
1418236296198910,5,51.758091,-1.263590,63.972138,4.971766,2.920175,9.250241,5735559.466911,619842.673555,-63.972138,30U
1418236296398910,5,51.758080,-1.263583,64.418499,4.968899,2.917241,9.244114,5735558.258424,619843.218469,-64.418499,30U
1418236296598910,5,51.758073,-1.263579,64.175137,4.969442,2.918378,9.243773,5735557.402592,619843.523123,-64.175137,30U
1418236296798910,5,51.758065,-1.263575,63.961725,4.967957,2.916971,9.241702,5735556.528808,619843.806391,-63.961725,30U
1418236296998910,5,51.758058,-1.263572,63.663791,4.964907,2.913547,9.237453,5735555.752762,619844.004203,-63.663791,30U
1418236297198909,5,51.758048,-1.263567,63.854401,4.958781,2.907042,9.224632,5735554.722103,619844.408171,-63.854401,30U
1418236297398909,5,51.758039,-1.263562,64.084876,4.958108,2.906644,9.221405,5735553.668478,619844.799486,-64.084876,30U
1418236297598909,5,51.758031,-1.263557,64.157417,4.956839,2.905398,9.217663,5735552.762634,619845.101630,-64.157417,30U
1418236297798909,5,51.758022,-1.263552,64.386506,4.956522,2.905065,9.219287,5735551.767216,619845.483809,-64.386506,30U
1418236297998909,5,51.758013,-1.263549,64.347505,4.951494,2.899860,9.209906,5735550.868250,619845.744170,-64.347505,30U
1418236298198908,5,51.758005,-1.263546,64.148171,4.951480,2.899981,9.211375,5735549.964030,619845.937904,-64.148171,30U
1418236298398908,6,51.757997,-1.263543,64.086748,4.947927,2.896255,9.202303,5735549.035179,619846.174114,-64.086748,30U
1418236298598908,6,51.757986,-1.263537,64.183572,4.944504,2.878102,9.171397,5735547.881713,619846.642967,-64.183572,30U
1418236298798908,5,51.757978,-1.263536,64.142964,4.943316,2.891543,9.193710,5735546.970668,619846.731717,-64.142964,30U
1418236298998908,5,51.757969,-1.263534,64.122173,4.942801,2.891436,9.190483,5735545.952065,619846.917782,-64.122173,30U
1418236299198907,5,51.757958,-1.263530,64.343550,4.938484,2.886816,9.181675,5735544.769709,619847.213324,-64.343550,30U
1418236299398907,5,51.757948,-1.263527,64.432884,4.937283,2.885807,9.178435,5735543.633183,619847.426864,-64.432884,30U
1418236299598907,5,51.757937,-1.263523,64.624773,4.935389,2.883777,9.176362,5735542.454006,619847.697205,-64.624773,30U
1418236299798907,5,51.757928,-1.263522,64.545772,4.933843,2.882173,9.174961,5735541.368656,619847.815684,-64.545772,30U
1418236299998907,5,51.757917,-1.263520,64.626899,4.931197,2.879628,9.167780,5735540.201998,619847.999414,-64.626899,30U
1418236300198906,5,51.757907,-1.263518,64.571264,4.932969,2.880579,9.187130,5735539.031318,619848.175939,-64.571264,30U
1418236300398906,4,51.757893,-1.263514,63.282638,6.509047,3.595959,20.557356,5735537.560546,619848.452883,-63.282638,30U
1418236300598906,5,51.757882,-1.263513,63.128630,6.507322,3.594278,20.555016,5735536.365255,619848.559491,-63.128630,30U
1418236300798906,5,51.757872,-1.263511,63.021346,6.506027,3.593228,20.554037,5735535.164327,619848.709656,-63.021346,30U
1418236300998906,6,51.757860,-1.263510,62.971916,6.504202,3.591512,20.551483,5735533.917431,619848.838236,-62.971916,30U
1418236301198906,6,51.757848,-1.263506,61.506625,5.786776,3.098606,14.246959,5735532.528469,619849.134463,-61.506625,30U
1418236301398905,6,51.757839,-1.263506,61.973639,5.786593,3.098614,14.247300,5735531.549002,619849.194157,-61.973639,30U
1418236301598905,5,51.757826,-1.263501,60.520629,6.485030,3.203685,14.356868,5735530.092147,619849.521829,-60.520629,30U
1418236301798905,6,51.757813,-1.263496,58.664604,6.475472,2.991572,9.927992,5735528.719245,619849.923868,-58.664604,30U
1418236301998905,5,51.757801,-1.263493,57.748051,6.473901,2.989868,9.949661,5735527.384527,619850.189338,-57.748051,30U
1418236302198905,5,51.757792,-1.263500,62.865360,6.496709,3.585425,20.544981,5735526.319370,619849.677543,-62.865360,30U
1418236302398904,4,51.757781,-1.263499,62.569427,6.495228,3.584119,20.543320,5735525.094665,619849.785570,-62.569427,30U
1418236302598904,3,51.757775,-1.263497,62.445580,6.494945,3.599357,20.577038,5735524.383680,619849.930090,-62.445580,30U
1418236302798904,4,51.757757,-1.263494,62.152153,6.493263,3.604038,20.588856,5735522.456087,619850.207608,-62.152153,30U
1418236302998904,3,51.757751,-1.263493,62.091590,6.492114,3.602840,20.587067,5735521.815697,619850.264290,-62.091590,30U
1418236303198904,4,51.757740,-1.263492,61.732882,6.491529,3.596314,20.573458,5735520.585366,619850.386893,-61.732882,30U
1418236303398903,4,51.757740,-1.263492,61.732882,6.491529,3.596314,20.573458,5735520.585366,619850.386893,-61.732882,30U
1418236303598903,4,51.757712,-1.263490,61.940781,6.488611,3.636542,20.667791,5735517.415810,619850.592542,-61.940781,30U
1418236303798903,5,51.757701,-1.263489,62.011877,6.488406,3.703463,20.820219,5735516.223938,619850.731075,-62.011877,30U
1418236303998903,5,51.757689,-1.263486,62.116096,6.485641,3.688822,20.783049,5735514.933318,619850.905431,-62.116096,30U
1418236304198903,5,51.757682,-1.263488,63.371219,5.605389,3.234317,14.889883,5735514.110057,619850.807257,-63.371219,30U
1418236304398902,5,51.757671,-1.263486,63.147524,5.603865,3.230162,14.885432,5735512.891026,619850.962701,-63.147524,30U
1418236304598902,5,51.757662,-1.263486,63.743375,5.147217,3.001676,11.202377,5735511.841149,619851.034701,-63.743375,30U
1418236304798902,5,51.757652,-1.263484,64.218741,4.949044,2.904195,9.298038,5735510.731245,619851.195809,-64.218741,30U
1418236304998902,5,51.757642,-1.263482,64.816924,4.944765,2.901044,9.267793,5735509.666898,619851.319837,-64.816924,30U
1418236305198902,5,51.757630,-1.263479,64.241072,4.941608,2.897239,9.264217,5735508.378341,619851.592957,-64.241072,30U
1418236305398901,5,51.757621,-1.263476,64.849015,4.940475,2.895586,9.268434,5735507.336557,619851.783298,-64.849015,30U
1418236305598901,5,51.757612,-1.263474,65.397218,4.941164,2.894490,9.295116,5735506.340847,619851.978404,-65.397218,30U
1418236305798901,5,51.757602,-1.263470,65.380774,4.940806,2.892799,9.311599,5735505.192673,619852.270386,-65.380774,30U
